,Unnamed: 0,date,region,temperature-maximale,temperature-minimale,vitesse-du-vent,temperature-du-vent,precipitations,humidite,visibilite,couverture-nuageuse,indice-de-chaleur,point-de-rosee,pression,heure-du-lever-du-soleil,heure-du-coucher-du-soleil,duree-du-jour
147,147,2022-05-28,Abidjan,31.0,26.0,15.0,26.0,1.0,79.0,10.0,34.0,38.0,25.0,1014.0,2022-07-19 06:01:00,2022-07-19 18:25:00,12:24:0
148,148,2022-05-29,Abidjan,28.0,26.0,17.0,26.0,4.0,86.0,9.75,62.0,32.0,24.0,1014.0,2022-07-19 06:01:00,2022-07-19 18:25:00,12:24:0
149,149,2022-05-30,Abidjan,29.0,26.0,16.0,26.0,4.0,84.0,9.875,74.0,33.0,24.0,1013.0,2022-07-19 06:02:00,2022-07-19 18:26:00,12:24:0
150,150,2022-05-31,Abidjan,31.0,26.0,16.0,26.0,2.0,84.0,9.625,52.0,37.0,25.0,1014.0,2022-07-19 06:02:00,2022-07-19 18:26:00,12:24:0
151,151,2022-06-01,Abidjan,28.0,26.0,15.0,26.0,5.0,83.0,9.875,56.0,32.0,24.0,1013.0,2022-07-19 06:02:00,2022-07-19 18:26:00,12:24:0
152,152,2022-06-02,Abidjan,28.0,26.0,17.0,26.0,1.0,83.0,10.0,46.0,33.0,25.0,1011.0,2022-07-19 06:02:00,2022-07-19 18:26:00,12:24:0
153,153,2022-06-03,Abidjan,29.0,26.0,20.0,26.0,3.0,84.0,9.625,69.0,33.0,24.0,1011.0,2022-07-19 06:02:00,2022-07-19 18:27:00,12:25:0
154,154,2022-06-04,Abidjan,28.0,26.0,19.0,26.0,5.0,83.0,9.75,75.0,32.0,23.0,1012.0,2022-07-19 06:02:00,2022-07-19 18:27:00,12:25:0
155,155,2022-06-05,Abidjan,29.0,26.0,20.0,26.0,3.0,82.0,9.75,57.0,33.0,24.0,1013.0,2022-07-19 06:02:00,2022-07-19 18:27:00,12:25:0
156,156,2022-06-06,Abidjan,28.0,24.0,18.0,24.0,38.0,90.0,7.375,72.0,31.0,23.0,1014.0,2022-07-19 06:02:00,2022-07-19 18:27:00,12:25:0
157,157,2022-06-07,Abidjan,31.0,26.0,14.0,26.0,3.0,78.0,9.75,57.0,36.0,24.0,1014.0,2022-07-19 06:02:00,2022-07-19 18:27:00,12:25:0
158,158,2022-06-08,Abidjan,28.0,26.0,17.0,26.0,1.0,75.0,10.0,65.0,30.0,21.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:28:00,12:25:0
159,159,2022-06-09,Abidjan,28.0,26.0,20.0,26.0,3.0,80.0,10.0,81.0,31.0,23.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:28:00,12:25:0
160,160,2022-06-10,Abidjan,28.0,26.0,19.0,26.0,6.0,82.0,9.875,71.0,32.0,23.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:28:00,12:25:0
161,161,2022-06-11,Abidjan,28.0,25.0,19.0,25.0,16.0,84.0,8.875,76.0,32.0,24.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:28:00,12:25:0
162,162,2022-06-12,Abidjan,27.0,25.0,17.0,25.0,22.0,82.0,8.5,75.0,30.0,23.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:29:00,12:26:0
163,163,2022-06-13,Abidjan,28.0,26.0,17.0,26.0,1.0,79.0,9.875,54.0,31.0,22.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:29:00,12:26:0
164,164,2022-06-14,Abidjan,29.0,26.0,22.0,26.0,1.0,73.0,9.875,28.0,32.0,22.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:29:00,12:25:0
165,165,2022-06-15,Abidjan,27.0,26.0,22.0,26.0,18.0,82.0,8.875,75.0,30.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:29:00,12:25:0
166,166,2022-06-16,Abidjan,27.0,25.0,26.0,25.0,64.0,86.0,5.5,76.0,30.0,23.0,1012.0,2022-07-19 06:04:00,2022-07-19 18:30:00,12:26:0
167,167,2022-06-17,Abidjan,26.0,24.0,24.0,24.0,108.0,90.0,6.375,93.0,29.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:30:00,12:26:0
168,168,2022-06-18,Abidjan,27.0,24.0,10.0,24.0,12.0,85.0,9.25,72.0,29.0,22.0,1015.0,2022-07-19 06:04:00,2022-07-19 18:30:00,12:26:0
169,169,2022-06-19,Abidjan,28.0,24.0,12.0,24.0,1.0,79.0,10.0,64.0,30.0,22.0,1015.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
170,170,2022-06-20,Abidjan,27.0,25.0,18.0,25.0,16.0,82.0,8.875,66.0,30.0,23.0,1016.0,2022-07-19 06:05:00,2022-07-19 18:30:00,12:25:0
171,171,2022-06-21,Abidjan,27.0,24.0,18.0,24.0,16.0,86.0,9.25,67.0,29.0,22.0,1015.0,2022-07-19 06:05:00,2022-07-19 18:31:00,12:26:0
172,172,2022-06-22,Abidjan,27.0,24.0,17.0,24.0,8.0,87.0,9.625,71.0,29.0,22.0,1014.0,2022-07-19 06:05:00,2022-07-19 18:31:00,12:26:0
173,173,2022-06-23,Abidjan,26.0,24.0,10.0,24.0,32.0,88.0,7.375,73.0,29.0,23.0,1015.0,2022-07-19 06:05:00,2022-07-19 18:31:00,12:26:0
174,174,2022-06-24,Abidjan,27.0,24.0,17.0,24.0,8.0,86.0,9.0,70.0,30.0,23.0,1014.0,2022-07-19 06:06:00,2022-07-19 18:31:00,12:25:0
175,175,2022-06-25,Abidjan,27.0,24.0,17.0,24.0,4.0,85.0,10.0,53.0,30.0,22.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:32:00,12:26:0
176,176,2022-06-26,Abidjan,27.0,24.0,17.0,24.0,5.0,86.0,10.0,69.0,30.0,23.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:32:00,12:26:0
177,177,2022-06-27,Abidjan,27.0,25.0,16.0,25.0,1.0,84.0,9.875,59.0,30.0,23.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:32:00,12:26:0
178,178,2022-06-28,Abidjan,27.0,25.0,16.0,25.0,6.0,86.0,9.5,67.0,30.0,23.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:32:00,12:26:0
179,179,2022-06-29,Abidjan,27.0,25.0,19.0,25.0,6.0,87.0,9.875,72.0,31.0,23.0,1015.0,2022-07-19 06:07:00,2022-07-19 18:32:00,12:25:0
180,180,2022-06-30,Abidjan,26.0,24.0,22.0,24.0,25.0,88.0,8.5,93.0,29.0,23.0,1015.0,2022-07-19 06:07:00,2022-07-19 18:32:00,12:25:0
181,0,2022-01-01,Afféry,36.0,21.0,5.0,21.0,1.0,99.0,7.75,58.0,38.0,21.0,1014.0,2022-07-19 06:26:00,2022-07-19 18:12:00,11:46:0
182,1,2022-01-02,Afféry,39.0,22.0,4.0,22.0,0.0,99.0,7.75,44.0,41.0,22.0,1012.0,2022-07-19 06:27:00,2022-07-19 18:13:00,11:46:0
183,2,2022-01-03,Afféry,37.0,22.0,3.0,22.0,0.0,98.0,7.5,54.0,37.0,21.0,1013.0,2022-07-19 06:27:00,2022-07-19 18:13:00,11:46:0
184,3,2022-01-04,Afféry,35.0,23.0,4.0,23.0,1.0,88.0,9.875,48.0,37.0,21.0,1012.0,2022-07-19 06:27:00,2022-07-19 18:14:00,11:47:0
185,4,2022-01-05,Afféry,35.0,23.0,6.0,23.0,2.0,94.0,9.0,47.0,37.0,22.0,1013.0,2022-07-19 06:28:00,2022-07-19 18:14:00,11:46:0
186,5,2022-01-06,Afféry,36.0,21.0,5.0,21.0,0.0,99.0,7.75,49.0,38.0,22.0,1013.0,2022-07-19 06:28:00,2022-07-19 18:15:00,11:47:0
187,6,2022-01-07,Afféry,33.0,21.0,7.0,21.0,1.0,100.0,7.375,72.0,36.0,22.0,1013.0,2022-07-19 06:29:00,2022-07-19 18:15:00,11:46:0
188,7,2022-01-08,Afféry,36.0,23.0,5.0,23.0,2.0,94.0,10.0,57.0,39.0,22.0,1013.0,2022-07-19 06:29:00,2022-07-19 18:16:00,11:47:0
189,8,2022-01-09,Afféry,37.0,21.0,5.0,21.0,1.0,99.0,7.625,60.0,39.0,21.0,1013.0,2022-07-19 06:29:00,2022-07-19 18:16:00,11:47:0
190,9,2022-01-10,Afféry,37.0,21.0,3.0,21.0,0.0,99.0,7.75,53.0,38.0,22.0,1012.0,2022-07-19 06:30:00,2022-07-19 18:17:00,11:47:0
191,10,2022-01-11,Afféry,39.0,21.0,5.0,21.0,,99.0,8.75,33.0,42.0,21.0,1012.0,2022-07-19 06:30:00,2022-07-19 18:17:00,11:47:0
192,11,2022-01-12,Afféry,39.0,21.0,6.0,21.0,0.0,99.0,7.75,26.0,42.0,21.0,1013.0,2022-07-19 06:30:00,2022-07-19 18:18:00,11:48:0
193,12,2022-01-13,Afféry,38.0,22.0,6.0,22.0,1.0,100.0,7.5,64.0,39.0,22.0,1014.0,2022-07-19 06:31:00,2022-07-19 18:18:00,11:47:0
194,13,2022-01-14,Afféry,37.0,21.0,6.0,21.0,0.0,99.0,7.75,57.0,40.0,21.0,1014.0,2022-07-19 06:31:00,2022-07-19 18:18:00,11:47:0
195,14,2022-01-15,Afféry,38.0,21.0,4.0,21.0,,99.0,7.75,37.0,38.0,21.0,1015.0,2022-07-19 06:31:00,2022-07-19 18:19:00,11:48:0
196,15,2022-01-16,Afféry,38.0,21.0,6.0,21.0,,99.0,7.5,35.0,40.0,21.0,1015.0,2022-07-19 06:31:00,2022-07-19 18:19:00,11:48:0
197,16,2022-01-17,Afféry,38.0,20.0,6.0,20.0,,99.0,7.5,28.0,37.0,20.0,1016.0,2022-07-19 06:32:00,2022-07-19 18:20:00,11:48:0
198,17,2022-01-18,Afféry,39.0,19.0,3.0,19.0,,99.0,7.5,32.0,39.0,20.0,1015.0,2022-07-19 06:32:00,2022-07-19 18:20:00,11:48:0
199,18,2022-01-19,Afféry,38.0,20.0,6.0,20.0,,99.0,7.5,31.0,37.0,21.0,1016.0,2022-07-19 06:32:00,2022-07-19 18:21:00,11:49:0
200,19,2022-01-20,Afféry,39.0,18.0,7.0,18.0,,99.0,8.75,16.0,39.0,19.0,1015.0,2022-07-19 06:32:00,2022-07-19 18:21:00,11:49:0
201,20,2022-01-21,Afféry,38.0,19.0,5.0,19.0,,99.0,8.75,25.0,38.0,20.0,1014.0,2022-07-19 06:32:00,2022-07-19 18:21:00,11:49:0
202,21,2022-01-22,Afféry,38.0,19.0,6.0,19.0,,99.0,7.5,30.0,39.0,19.0,1014.0,2022-07-19 06:33:00,2022-07-19 18:22:00,11:49:0
203,22,2022-01-23,Afféry,39.0,19.0,5.0,19.0,,99.0,7.5,35.0,38.0,20.0,1014.0,2022-07-19 06:33:00,2022-07-19 18:22:00,11:49:0
204,23,2022-01-24,Afféry,39.0,19.0,3.0,19.0,,99.0,7.5,32.0,40.0,20.0,1014.0,2022-07-19 06:33:00,2022-07-19 18:22:00,11:49:0
205,24,2022-01-25,Afféry,40.0,19.0,6.0,19.0,,99.0,7.5,25.0,40.0,19.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:23:00,11:50:0
206,25,2022-01-26,Afféry,39.0,19.0,6.0,19.0,,99.0,7.5,30.0,38.0,20.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:23:00,11:50:0
207,26,2022-01-27,Afféry,38.0,20.0,6.0,20.0,,99.0,6.5,46.0,37.0,20.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:24:00,11:51:0
208,27,2022-01-28,Afféry,39.0,19.0,6.0,19.0,,99.0,7.5,36.0,42.0,20.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:24:00,11:51:0
209,28,2022-01-29,Afféry,40.0,20.0,5.0,20.0,,99.0,7.5,31.0,41.0,20.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:24:00,11:51:0
210,29,2022-01-30,Afféry,40.0,20.0,6.0,20.0,,99.0,7.5,34.0,40.0,21.0,1014.0,2022-07-19 06:33:00,2022-07-19 18:24:00,11:51:0
211,30,2022-01-31,Afféry,39.0,19.0,6.0,19.0,,99.0,7.5,31.0,39.0,21.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:25:00,11:52:0
212,31,2022-02-01,Afféry,40.0,18.0,5.0,18.0,,99.0,8.75,21.0,40.0,20.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:25:00,11:52:0
213,32,2022-02-02,Afféry,39.0,19.0,4.0,19.0,,99.0,7.5,35.0,40.0,20.0,1015.0,2022-07-19 06:33:00,2022-07-19 18:25:00,11:52:0
214,33,2022-02-03,Afféry,39.0,20.0,5.0,20.0,,99.0,7.5,51.0,42.0,21.0,1014.0,2022-07-19 06:33:00,2022-07-19 18:25:00,11:52:0
215,34,2022-02-04,Afféry,40.0,20.0,5.0,20.0,,99.0,7.5,42.0,43.0,21.0,1014.0,2022-07-19 06:33:00,2022-07-19 18:26:00,11:53:0
216,35,2022-02-05,Afféry,39.0,20.0,5.0,20.0,,99.0,7.75,43.0,39.0,21.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:26:00,11:53:0
217,36,2022-02-06,Afféry,38.0,21.0,5.0,21.0,,100.0,7.5,62.0,40.0,21.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:26:00,11:53:0
218,37,2022-02-07,Afféry,38.0,21.0,6.0,21.0,0.0,99.0,7.75,38.0,40.0,21.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:26:00,11:53:0
219,38,2022-02-08,Afféry,40.0,21.0,6.0,21.0,1.0,99.0,7.75,49.0,44.0,21.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:26:00,11:53:0
220,39,2022-02-09,Afféry,39.0,21.0,7.0,21.0,0.0,99.0,7.75,38.0,40.0,21.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:27:00,11:54:0
221,40,2022-02-10,Afféry,41.0,20.0,5.0,20.0,,99.0,7.5,35.0,44.0,20.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:27:00,11:54:0
222,41,2022-02-11,Afféry,38.0,21.0,5.0,21.0,0.0,99.0,7.5,47.0,40.0,21.0,1011.0,2022-07-19 06:33:00,2022-07-19 18:27:00,11:54:0
223,42,2022-02-12,Afféry,36.0,20.0,7.0,20.0,1.0,99.0,7.5,51.0,38.0,20.0,1011.0,2022-07-19 06:33:00,2022-07-19 18:27:00,11:54:0
224,43,2022-02-13,Afféry,37.0,21.0,8.0,21.0,1.0,95.0,7.875,52.0,37.0,21.0,1013.0,2022-07-19 06:32:00,2022-07-19 18:27:00,11:55:0
225,44,2022-02-14,Afféry,36.0,21.0,8.0,21.0,2.0,99.0,8.5,74.0,39.0,21.0,1013.0,2022-07-19 06:32:00,2022-07-19 18:27:00,11:55:0
226,45,2022-02-15,Afféry,37.0,21.0,6.0,21.0,1.0,99.0,7.5,63.0,40.0,22.0,1013.0,2022-07-19 06:32:00,2022-07-19 18:27:00,11:55:0
227,46,2022-02-16,Afféry,36.0,22.0,7.0,22.0,1.0,99.0,6.25,67.0,37.0,22.0,1014.0,2022-07-19 06:32:00,2022-07-19 18:28:00,11:56:0
228,47,2022-02-17,Afféry,36.0,22.0,11.0,22.0,2.0,100.0,7.125,65.0,39.0,22.0,1012.0,2022-07-19 06:32:00,2022-07-19 18:28:00,11:56:0
229,48,2022-02-18,Afféry,36.0,22.0,12.0,22.0,1.0,100.0,7.75,52.0,38.0,22.0,1012.0,2022-07-19 06:31:00,2022-07-19 18:28:00,11:57:0
230,49,2022-02-19,Afféry,37.0,23.0,8.0,23.0,1.0,95.0,8.875,57.0,39.0,22.0,1012.0,2022-07-19 06:31:00,2022-07-19 18:28:00,11:57:0
231,50,2022-02-20,Afféry,34.0,22.0,12.0,22.0,3.0,100.0,7.375,68.0,38.0,22.0,1012.0,2022-07-19 06:31:00,2022-07-19 18:28:00,11:57:0
232,51,2022-02-21,Afféry,38.0,22.0,6.0,22.0,1.0,99.0,8.625,46.0,40.0,22.0,1012.0,2022-07-19 06:31:00,2022-07-19 18:28:00,11:57:0
233,52,2022-02-22,Afféry,41.0,22.0,6.0,22.0,0.0,99.0,8.75,31.0,45.0,22.0,1013.0,2022-07-19 06:30:00,2022-07-19 18:28:00,11:58:0
234,53,2022-02-23,Afféry,35.0,23.0,15.0,23.0,1.0,98.0,7.75,62.0,38.0,22.0,1013.0,2022-07-19 06:30:00,2022-07-19 18:28:00,11:58:0
235,54,2022-02-24,Afféry,35.0,22.0,9.0,22.0,1.0,99.0,7.625,72.0,38.0,22.0,1013.0,2022-07-19 06:30:00,2022-07-19 18:28:00,11:58:0
236,55,2022-02-25,Afféry,39.0,22.0,7.0,22.0,0.0,99.0,7.75,39.0,41.0,22.0,1013.0,2022-07-19 06:29:00,2022-07-19 18:28:00,11:59:0
237,56,2022-02-26,Afféry,37.0,22.0,9.0,22.0,0.0,99.0,8.75,41.0,40.0,22.0,1012.0,2022-07-19 06:29:00,2022-07-19 18:28:00,11:59:0
238,57,2022-02-27,Afféry,36.0,22.0,10.0,22.0,7.0,98.0,8.5,76.0,38.0,22.0,1012.0,2022-07-19 06:29:00,2022-07-19 18:28:00,11:59:0
239,58,2022-02-28,Afféry,39.0,21.0,8.0,21.0,0.0,100.0,7.75,38.0,40.0,21.0,1012.0,2022-07-19 06:28:00,2022-07-19 18:28:00,12:0:0
240,59,2022-03-01,Afféry,36.0,22.0,8.0,22.0,2.0,99.0,7.375,71.0,39.0,21.0,1012.0,2022-07-19 06:28:00,2022-07-19 18:28:00,12:0:0
241,60,2022-03-02,Afféry,34.0,22.0,11.0,22.0,14.0,97.0,9.125,71.0,37.0,22.0,1012.0,2022-07-19 06:28:00,2022-07-19 18:28:00,12:0:0
242,61,2022-03-03,Afféry,35.0,21.0,8.0,21.0,7.0,97.0,7.25,56.0,38.0,22.0,1012.0,2022-07-19 06:27:00,2022-07-19 18:28:00,12:1:0
243,62,2022-03-04,Afféry,35.0,23.0,8.0,23.0,3.0,96.0,9.875,64.0,38.0,22.0,1011.0,2022-07-19 06:27:00,2022-07-19 18:28:00,12:1:0
244,63,2022-03-05,Afféry,34.0,23.0,7.0,23.0,9.0,99.0,6.625,86.0,38.0,23.0,1011.0,2022-07-19 06:26:00,2022-07-19 18:28:00,12:2:0
245,64,2022-03-06,Afféry,36.0,22.0,8.0,22.0,3.0,99.0,7.5,70.0,40.0,22.0,1011.0,2022-07-19 06:26:00,2022-07-19 18:28:00,12:2:0
246,65,2022-03-07,Afféry,36.0,23.0,6.0,23.0,8.0,99.0,6.875,80.0,40.0,23.0,1010.0,2022-07-19 06:26:00,2022-07-19 18:28:00,12:2:0
247,66,2022-03-08,Afféry,34.0,23.0,7.0,23.0,9.0,97.0,7.0,75.0,38.0,23.0,1010.0,2022-07-19 06:25:00,2022-07-19 18:28:00,12:3:0
248,67,2022-03-09,Afféry,37.0,21.0,5.0,21.0,3.0,97.0,9.875,55.0,41.0,22.0,1009.0,2022-07-19 06:25:00,2022-07-19 18:27:00,12:2:0
249,68,2022-03-10,Afféry,39.0,23.0,8.0,23.0,1.0,99.0,8.75,54.0,42.0,22.0,1009.0,2022-07-19 06:24:00,2022-07-19 18:27:00,12:3:0
250,69,2022-03-11,Afféry,38.0,23.0,16.0,23.0,1.0,99.0,8.5,66.0,45.0,23.0,1009.0,2022-07-19 06:24:00,2022-07-19 18:27:00,12:3:0
251,70,2022-03-12,Afféry,36.0,23.0,13.0,23.0,4.0,98.0,8.125,60.0,40.0,22.0,1010.0,2022-07-19 06:23:00,2022-07-19 18:27:00,12:4:0
252,71,2022-03-13,Afféry,35.0,22.0,8.0,22.0,16.0,97.0,8.625,71.0,38.0,23.0,1010.0,2022-07-19 06:23:00,2022-07-19 18:27:00,12:4:0
253,72,2022-03-14,Afféry,33.0,22.0,8.0,22.0,14.0,95.0,7.375,53.0,36.0,22.0,1010.0,2022-07-19 06:23:00,2022-07-19 18:27:00,12:4:0
254,73,2022-03-15,Afféry,35.0,22.0,9.0,22.0,2.0,99.0,7.375,78.0,39.0,23.0,1012.0,2022-07-19 06:22:00,2022-07-19 18:27:00,12:5:0
255,74,2022-03-16,Afféry,37.0,22.0,8.0,22.0,1.0,98.0,8.625,50.0,40.0,22.0,1011.0,2022-07-19 06:22:00,2022-07-19 18:27:00,12:5:0
256,75,2022-03-17,Afféry,35.0,22.0,6.0,22.0,3.0,99.0,9.625,80.0,39.0,23.0,1011.0,2022-07-19 06:21:00,2022-07-19 18:27:00,12:6:0
257,76,2022-03-18,Afféry,36.0,23.0,7.0,23.0,5.0,98.0,8.625,64.0,39.0,23.0,1010.0,2022-07-19 06:21:00,2022-07-19 18:27:00,12:6:0
258,77,2022-03-19,Afféry,34.0,22.0,8.0,22.0,11.0,99.0,9.125,71.0,38.0,23.0,1011.0,2022-07-19 06:20:00,2022-07-19 18:26:00,12:6:0
259,78,2022-03-20,Afféry,36.0,22.0,8.0,22.0,3.0,99.0,9.875,60.0,38.0,22.0,1012.0,2022-07-19 06:20:00,2022-07-19 18:26:00,12:6:0
260,79,2022-03-21,Afféry,35.0,22.0,8.0,22.0,7.0,98.0,9.375,48.0,39.0,22.0,1012.0,2022-07-19 06:19:00,2022-07-19 18:26:00,12:7:0
261,80,2022-03-22,Afféry,37.0,24.0,7.0,24.0,1.0,95.0,7.5,63.0,40.0,23.0,1011.0,2022-07-19 06:19:00,2022-07-19 18:26:00,12:7:0
262,81,2022-03-23,Afféry,34.0,24.0,10.0,24.0,1.0,95.0,6.5,78.0,38.0,23.0,1012.0,2022-07-19 06:18:00,2022-07-19 18:26:00,12:8:0
263,82,2022-03-24,Afféry,35.0,22.0,9.0,22.0,2.0,99.0,8.375,65.0,39.0,22.0,1011.0,2022-07-19 06:18:00,2022-07-19 18:26:00,12:8:0
264,83,2022-03-25,Afféry,36.0,23.0,7.0,23.0,1.0,100.0,7.125,64.0,40.0,23.0,1010.0,2022-07-19 06:17:00,2022-07-19 18:26:00,12:9:0
265,84,2022-03-26,Afféry,34.0,23.0,8.0,23.0,3.0,98.0,8.625,63.0,38.0,23.0,1012.0,2022-07-19 06:17:00,2022-07-19 18:26:00,12:9:0
266,85,2022-03-27,Afféry,37.0,22.0,6.0,22.0,2.0,99.0,7.0,48.0,44.0,23.0,1012.0,2022-07-19 06:17:00,2022-07-19 18:25:00,12:8:0
267,86,2022-03-28,Afféry,31.0,23.0,7.0,23.0,10.0,97.0,7.125,78.0,35.0,23.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:25:00,12:9:0
268,87,2022-03-29,Afféry,39.0,22.0,8.0,22.0,1.0,99.0,7.375,52.0,45.0,23.0,1010.0,2022-07-19 06:16:00,2022-07-19 18:25:00,12:9:0
269,88,2022-03-30,Afféry,36.0,23.0,13.0,23.0,4.0,98.0,8.375,72.0,40.0,23.0,1009.0,2022-07-19 06:15:00,2022-07-19 18:25:00,12:10:0
270,89,2022-03-31,Afféry,36.0,22.0,13.0,22.0,2.0,99.0,7.0,68.0,39.0,23.0,1009.0,2022-07-19 06:15:00,2022-07-19 18:25:00,12:10:0
271,90,2022-04-01,Afféry,33.0,22.0,12.0,22.0,4.0,99.0,7.0,72.0,38.0,23.0,1011.0,2022-07-19 06:14:00,2022-07-19 18:25:00,12:11:0
272,91,2022-04-02,Afféry,32.0,23.0,9.0,23.0,2.0,99.0,6.25,81.0,36.0,23.0,1012.0,2022-07-19 06:14:00,2022-07-19 18:25:00,12:11:0
273,92,2022-04-03,Afféry,32.0,23.0,10.0,23.0,20.0,98.0,9.125,49.0,35.0,23.0,1012.0,2022-07-19 06:13:00,2022-07-19 18:25:00,12:12:0
274,93,2022-04-04,Afféry,34.0,23.0,9.0,23.0,2.0,99.0,7.125,76.0,38.0,23.0,1011.0,2022-07-19 06:13:00,2022-07-19 18:24:00,12:11:0
275,94,2022-04-05,Afféry,33.0,23.0,8.0,23.0,4.0,99.0,9.625,51.0,37.0,23.0,1012.0,2022-07-19 06:12:00,2022-07-19 18:24:00,12:12:0
276,95,2022-04-06,Afféry,35.0,23.0,8.0,23.0,1.0,98.0,7.375,52.0,39.0,23.0,1012.0,2022-07-19 06:12:00,2022-07-19 18:24:00,12:12:0
277,96,2022-04-07,Afféry,35.0,23.0,14.0,23.0,1.0,99.0,7.5,61.0,40.0,23.0,1012.0,2022-07-19 06:11:00,2022-07-19 18:24:00,12:13:0
278,97,2022-04-08,Afféry,35.0,23.0,9.0,23.0,3.0,99.0,9.625,45.0,38.0,22.0,1012.0,2022-07-19 06:11:00,2022-07-19 18:24:00,12:13:0
279,98,2022-04-09,Afféry,33.0,23.0,9.0,23.0,3.0,99.0,7.125,77.0,38.0,24.0,1011.0,2022-07-19 06:11:00,2022-07-19 18:24:00,12:13:0
280,99,2022-04-10,Afféry,34.0,22.0,7.0,22.0,15.0,98.0,8.875,68.0,38.0,22.0,1011.0,2022-07-19 06:10:00,2022-07-19 18:24:00,12:14:0
281,100,2022-04-11,Afféry,37.0,23.0,7.0,23.0,0.0,100.0,7.5,38.0,40.0,22.0,1010.0,2022-07-19 06:10:00,2022-07-19 18:24:00,12:14:0
282,101,2022-04-12,Afféry,35.0,23.0,8.0,23.0,10.0,99.0,6.375,82.0,39.0,23.0,1012.0,2022-07-19 06:09:00,2022-07-19 18:24:00,12:15:0
283,102,2022-04-13,Afféry,26.0,23.0,6.0,23.0,14.0,97.0,7.25,72.0,29.0,24.0,1013.0,2022-07-19 06:09:00,2022-07-19 18:24:00,12:15:0
284,103,2022-04-14,Afféry,33.0,21.0,9.0,21.0,1.0,97.0,6.125,74.0,36.0,22.0,1011.0,2022-07-19 06:08:00,2022-07-19 18:24:00,12:16:0
285,104,2022-04-15,Afféry,34.0,22.0,8.0,22.0,4.0,99.0,7.25,59.0,37.0,22.0,1011.0,2022-07-19 06:08:00,2022-07-19 18:23:00,12:15:0
286,105,2022-04-16,Afféry,32.0,22.0,9.0,22.0,5.0,99.0,9.625,68.0,36.0,22.0,1012.0,2022-07-19 06:08:00,2022-07-19 18:23:00,12:15:0
287,106,2022-04-17,Afféry,30.0,22.0,7.0,22.0,23.0,99.0,8.375,69.0,33.0,22.0,1013.0,2022-07-19 06:07:00,2022-07-19 18:23:00,12:16:0
288,107,2022-04-18,Afféry,35.0,22.0,7.0,22.0,2.0,98.0,8.625,58.0,38.0,23.0,1012.0,2022-07-19 06:07:00,2022-07-19 18:23:00,12:16:0
289,108,2022-04-19,Afféry,31.0,22.0,6.0,22.0,3.0,97.0,9.75,49.0,34.0,23.0,1012.0,2022-07-19 06:06:00,2022-07-19 18:23:00,12:17:0
290,109,2022-04-20,Afféry,37.0,22.0,6.0,22.0,26.0,99.0,5.625,63.0,45.0,23.0,1012.0,2022-07-19 06:06:00,2022-07-19 18:23:00,12:17:0
291,110,2022-04-21,Afféry,30.0,23.0,8.0,23.0,5.0,99.0,6.375,69.0,34.0,23.0,1012.0,2022-07-19 06:06:00,2022-07-19 18:23:00,12:17:0
292,111,2022-04-22,Afféry,37.0,22.0,6.0,22.0,5.0,98.0,5.875,60.0,43.0,23.0,1011.0,2022-07-19 06:05:00,2022-07-19 18:23:00,12:18:0
293,112,2022-04-23,Afféry,36.0,23.0,6.0,23.0,16.0,99.0,5.875,75.0,40.0,24.0,1011.0,2022-07-19 06:05:00,2022-07-19 18:23:00,12:18:0
294,113,2022-04-24,Afféry,36.0,23.0,9.0,23.0,54.0,97.0,6.125,69.0,41.0,24.0,1010.0,2022-07-19 06:05:00,2022-07-19 18:23:00,12:18:0
295,114,2022-04-25,Afféry,33.0,22.0,7.0,22.0,14.0,98.0,6.875,64.0,37.0,24.0,1010.0,2022-07-19 06:04:00,2022-07-19 18:23:00,12:19:0
